45.7395347;9.129103;5.78041481E8;2.84253356E8
2.83257574E8;45.6625046;9.1567532;3.87630778E8
5.78041481E8;2.81740313E8;45.7395347;9.129103
9.2461878;5.78041481E8;2.83570643E8;45.7877401
45.5976933;9.0180613;5.78041481E8;284316225
323609339;49.3275038;2.460499;578041481
